time,num1,num2,result,answer,date,correct,score,problem_type,text_or_aloud
15.320141800000002,2.0,,0.69,0.69,Dec-31-2021,True,0.0,logarithm,text
8.144332199999994,1.0,,0.0,0.0,Dec-31-2021,True,33.66985301604326,logarithm,text
11.7768734,3.0,,1.1,1.1,Dec-31-2021,True,0.0,logarithm,text
3.897520600000007,3.0,,1.1,1.1,Dec-31-2021,True,84.80933317257558,logarithm,text
1.484863500000003,3.0,,1.1,1.1,Dec-31-2021,True,97.79518038636775,logarithm,text
2.070364699999999,2.718281828459045,,1.0,1.0,Dec-31-2021,True,95.71359000899392,logarithm,text
1.9583770999999928,3.0,,1.1,1.1,Dec-31-2021,True,96.16475913419562,logarithm,text
5.177001599999997,2.0,,0.69,0.69,Dec-31-2021,True,73.19865443359747,logarithm,text
2.1512888999999973,2.718281828459045,,1.0,1.0,Dec-31-2021,True,95.37195606873681,logarithm,text
2.2008280000000013,1.0,,0.0,0.0,Dec-31-2021,True,95.156356114416,logarithm,text
3.472487699999988,2.0,,0.69,0.69,Dec-31-2021,True,87.9418291733488,logarithm,text
2.9138896999999986,2.718281828459045,,1.0,1.0,Dec-31-2021,True,91.50924681623391,logarithm,text
1.8504492000000141,2.718281828459045,,1.0,1.0,Dec-31-2021,True,96.57583775821931,logarithm,text
1.12494030000002,2.718281828459045,,1.0,1.0,Dec-31-2021,True,98.73450932143587,logarithm,text
1.1037358000000097,2.718281828459045,,1.0,1.0,Dec-31-2021,True,98.78176728379835,logarithm,text
2.684432799999996,1.0,,0.0,0.0,Dec-31-2021,True,92.79382054228418,logarithm,text
3.8426851000000113,1.0,,0.0,0.0,Dec-31-2021,True,85.2337712222379,logarithm,text
5.416553999999991,3.0,,1.1,1.1,Dec-31-2021,True,70.6609427650841,logarithm,text
1.4072830000000067,2.718281828459045,,1.0,1.0,Dec-31-2021,True,98.01955455791098,logarithm,text
5.4798938000000135,2.0,,0.69,0.69,Dec-31-2021,True,69.97076394072141,logarithm,text
7.47668250000001,3.0,,1.1,1.1,Dec-31-2021,True,44.099218794193604,logarithm,text
1.9224960999999894,1.0,,0.0,0.0,Dec-31-2021,True,96.30400874548484,logarithm,text
2.0900259000000005,3.0,,1.1,1.1,Dec-31-2021,True,95.6317917373292,logarithm,text
5.05661760000001,2.0,,0.69,0.69,Dec-31-2021,True,74.43061844737014,logarithm,text
5.604432099999997,2.718281828459045,,1.0,1.0,Dec-31-2021,True,68.59034083648963,logarithm,text
2.4717447000000163,3.0,,1.1,1.1,Dec-31-2021,True,93.89047813802183,logarithm,text
1.275929700000006,3.0,,1.1,1.1,Dec-31-2021,True,98.37200340065789,logarithm,text
1.9577697999999941,1.0,,0.0,0.0,Dec-31-2021,True,96.16713741020799,logarithm,text
4.412637499999988,2.0,,0.69,0.69,Dec-31-2021,True,80.52863029359385,logarithm,text
1.5192439999999863,2.718281828459045,,1.0,1.0,Dec-31-2021,True,97.69189766846404,logarithm,text
1.7216214000000036,3.0,,1.1,1.1,Dec-31-2021,True,97.03601975506203,logarithm,text
1.2046139999999923,3.0,,1.1,1.1,Dec-31-2021,True,98.54890511100402,logarithm,text
1.6367408000000125,1.0,,0.0,0.0,Dec-31-2021,True,97.32107955361532,logarithm,text
0.9689090999999905,1.0,,0.0,0.0,Dec-31-2021,True,99.0612151559372,logarithm,text
2.5513296000000025,2.0,,0.69,0.69,Dec-31-2021,True,93.49071727216382,logarithm,text
1.5668217000000197,2.718281828459045,,1.0,1.0,Dec-31-2021,True,97.54506976040905,logarithm,text
2.1557295000000067,3.0,,1.1,1.1,Dec-31-2021,True,95.35283032282972,logarithm,text
1.2033325999999818,3.0,,1.1,1.1,Dec-31-2021,True,98.55199065377728,logarithm,text
2.9844420999999954,2.0,,0.69,0.69,Dec-31-2021,True,91.09310535174762,logarithm,text
2.091009799999995,2.0,,0.69,0.69,Dec-31-2021,True,95.62767801630397,logarithm,text
1.463786299999981,2.0,,0.69,0.69,Dec-31-2021,True,97.85732966793236,logarithm,text
1.876197000000019,3.0,,1.1,1.1,Dec-31-2021,True,96.47988481719094,logarithm,text
2.3710584000000097,1.0,,0.0,0.0,Dec-31-2021,True,94.37808206378939,logarithm,text
4.411352899999997,2.0,,0.69,0.69,Dec-31-2021,True,80.53996559166161,logarithm,text
1.6290037999999925,1.0,,0.0,0.0,Dec-31-2021,True,97.34634661958559,logarithm,text
1.8894722000000002,3.0,,1.1,1.1,Dec-31-2021,True,96.42989480542715,logarithm,text
1.343817200000018,2.718281828459045,,1.0,1.0,Dec-31-2021,True,98.19415533298411,logarithm,text
